t,x_planet,y_planet,x_sputnik,y_sputnik,vx_planet,vy_planet,vx_sputnik,vy_sputnik,energy
3.237856521833881e+07,6.678414115381677e+11,4.005241122544243e+11,-1.876881364157438e+12,-5.481431124670353e+11,-6.764214260980134e+03,1.112667640052099e+04,-7.782156930448774e+04,-2.660609739165238e+04,-1.642369237916783e+35
3.241604040956374e+07,6.675877888625846e+11,4.009410071068557e+11,-1.879797718843051e+12,-5.491401741882388e+11,-6.771282645531154e+03,1.112243427097258e+04,-7.782031550990741e+04,-2.660573112384500e+04,-1.642369237916783e+35
3.245351560078867e+07,6.673339013467668e+11,4.013577429010891e+11,-1.882714026616762e+12,-5.501372222033759e+11,-6.778348423732870e+03,1.111818768103131e+04,-7.781906567695427e+04,-2.660536591675670e+04,-1.642369237916784e+35
3.249099079201360e+07,6.670797490884399e+11,4.017743194699994e+11,-1.885630287626682e+12,-5.511342565521112e+11,-6.785411592808522e+03,1.111393663222967e+04,-7.781781978683840e+04,-2.660500176580557e+04,-1.642369237916783e+35
3.252846598323853e+07,6.668253321854333e+11,4.021907366465186e+11,-1.888546502020220e+12,-5.521312772739382e+11,-6.792472149982163e+03,1.110968112610185e+04,-7.781657782088868e+04,-2.660463866643590e+04,-1.642369237916782e+35
3.256594117446346e+07,6.665706507356807e+11,4.026069942636362e+11,-1.891462669944085e+12,-5.531282844081803e+11,-6.799530092478660e+03,1.110542116418370e+04,-7.781533976055184e+04,-2.660427661411795e+04,-1.642369237916783e+35
3.260341636568839e+07,6.663157048372192e+11,4.030230921543996e+11,-1.894378791544296e+12,-5.541252779939915e+11,-6.806585417523696e+03,1.110115674801276e+04,-7.781410558739159e+04,-2.660391560434784e+04,-1.642369237916783e+35
3.264089155691332e+07,6.660604945881907e+11,4.034390301519135e+11,-1.897294866966183e+12,-5.551222580703573e+11,-6.813638122343773e+03,1.109688787912825e+04,-7.781287528308762e+04,-2.660355563264729e+04,-1.642369237916783e+35
3.267836674813825e+07,6.658050200868403e+11,4.038548080893406e+11,-1.900210896354388e+12,-5.561192246760962e+11,-6.820688204166206e+03,1.109261455907105e+04,-7.781164882943477e+04,-2.660319669456348e+04,-1.642369237916784e+35
3.271584193936317e+07,6.655492814315176e+11,4.042704257999012e+11,-1.903126879852878e+12,-5.571161778498600e+11,-6.827735660219131e+03,1.108833678938374e+04,-7.781042620834205e+04,-2.660283878566887e+04,-1.642369237916783e+35
3.275331713058810e+07,6.652932787206754e+11,4.046858831168735e+11,-1.906042817604941e+12,-5.581131176301354e+11,-6.834780487731504e+03,1.108405457161057e+04,-7.780920740183179e+04,-2.660248190156102e+04,-1.642369237916783e+35
3.279079232181303e+07,6.650370120528708e+11,4.051011798735936e+11,-1.908958709753194e+12,-5.591100440552441e+11,-6.841822683933098e+03,1.107976790729746e+04,-7.780799239203878e+04,-2.660212603786241e+04,-1.642369237916784e+35
3.282826751303796e+07,6.647804815267646e+11,4.055163159034555e+11,-1.911874556439586e+12,-5.601069571633448e+11,-6.848862246054512e+03,1.107547679799201e+04,-7.780678116120931e+04,-2.660177119022025e+04,-1.642369237916783e+35
3.286574270426289e+07,6.645236872411215e+11,4.059312910399114e+11,-1.914790357805404e+12,-5.611038569924331e+11,-6.855899171327163e+03,1.107118124524349e+04,-7.780557369170035e+04,-2.660141735430634e+04,-1.642369237916783e+35
3.290321789548782e+07,6.642666292948094e+11,4.063461051164713e+11,-1.917706113991276e+12,-5.621007435803429e+11,-6.862933456983292e+03,1.106688125060286e+04,-7.780436996597871e+04,-2.660106452581687e+04,-1.642369237916783e+35
3.294069308671275e+07,6.640093077868005e+11,4.067607579667037e+11,-1.920621825137174e+12,-5.630976169647474e+11,-6.869965100255965e+03,1.106257681562276e+04,-7.780316996662013e+04,-2.660071270047228e+04,-1.642369237916783e+35
3.297816827793768e+07,6.637517228161705e+11,4.071752494242350e+11,-1.923537491382418e+12,-5.640944771831599e+11,-6.876994098379073e+03,1.105826794185747e+04,-7.780197367630849e+04,-2.660036187401705e+04,-1.642369237916783e+35
3.301564346916261e+07,6.634938744820986e+11,4.075895793227502e+11,-1.926453112865684e+12,-5.650913242729346e+11,-6.884020448587333e+03,1.105395463086299e+04,-7.780078107783494e+04,-2.660001204221955e+04,-1.642369237916782e+35
3.305311866038753e+07,6.632357628838678e+11,4.080037474959924e+11,-1.929368689725003e+12,-5.660881582712675e+11,-6.891044148116288e+03,1.104963688419695e+04,-7.779959215409706e+04,-2.659966320087192e+04,-1.642369237916783e+35
3.309059385161246e+07,6.629773881208645e+11,4.084177537777632e+11,-1.932284222097768e+12,-5.670849792151975e+11,-6.898065194202310e+03,1.104531470341870e+04,-7.779840688809808e+04,-2.659931534578980e+04,-1.642369237916783e+35
3.312806904283739e+07,6.627187502925789e+11,4.088315980019225e+11,-1.935199710120737e+12,-5.680817871416071e+11,-6.905083584082598e+03,1.104098809008924e+04,-7.779722526294601e+04,-2.659896847281229e+04,-1.642369237916782e+35
3.316554423406232e+07,6.624598494986044e+11,4.092452800023890e+11,-1.938115153930035e+12,-5.690785820872230e+11,-6.912099314995184e+03,1.103665704577123e+04,-7.779604726185289e+04,-2.659862257780169e+04,-1.642369237916783e+35
3.320301942528725e+07,6.622006858386382e+11,4.096587996131398e+11,-1.941030553661162e+12,-5.700753640886178e+11,-6.919112384178927e+03,1.103232157202903e+04,-7.779487286813393e+04,-2.659827765664339e+04,-1.642369237916783e+35
3.324049461651218e+07,6.619412594124807e+11,4.100721566682108e+11,-1.943945909448995e+12,-5.710721331822100e+11,-6.926122788873519e+03,1.102798167042865e+04,-7.779370206520676e+04,-2.659793370524570e+04,-1.642369237916782e+35
3.327796980773711e+07,6.616815703200360e+11,4.104853510016964e+11,-1.946861221427789e+12,-5.720688894042651e+11,-6.933130526319487e+03,1.102363734253780e+04,-7.779253483659065e+04,-2.659759071953968e+04,-1.642369237916783e+35
3.331544499896204e+07,6.614216186613113e+11,4.108983824477501e+11,-1.949776489731186e+12,-5.730656327908969e+11,-6.940135593758188e+03,1.101928858992584e+04,-7.779137116590570e+04,-2.659724869547901e+04,-1.642369237916783e+35
3.335292019018697e+07,6.611614045364174e+11,4.113112508405839e+11,-1.952691714492214e+12,-5.740623633780676e+11,-6.947137988431817e+03,1.101493541416381e+04,-7.779021103687209e+04,-2.659690762903979e+04,-1.642369237916783e+35
3.339039538141190e+07,6.609009280455682e+11,4.117239560144690e+11,-1.955606895843294e+12,-5.750590812015894e+11,-6.954137707583401e+03,1.101057781682441e+04,-7.778905443330930e+04,-2.659656751622045e+04,-1.642369237916783e+35
3.342787057263682e+07,6.606401892890813e+11,4.121364978037354e+11,-1.958522033916241e+12,-5.760557862971245e+11,-6.961134748456805e+03,1.100621579948203e+04,-7.778790133913538e+04,-2.659622835304152e+04,-1.642369237916783e+35
3.346534576386175e+07,6.603791883673772e+11,4.125488760427720e+11,-1.961437128842272e+12,-5.770524787001868e+11,-6.968129108296732e+03,1.100184936371272e+04,-7.778675173836616e+04,-2.659589013554554e+04,-1.642369237916783e+35
3.350282095508668e+07,6.601179253809796e+11,4.129610905660272e+11,-1.964352180752004e+12,-5.780491584461421e+11,-6.975120784348723e+03,1.099747851109421e+04,-7.778560561511457e+04,-2.659555285979690e+04,-1.642369237916783e+35
3.354029614631161e+07,6.598564004305157e+11,4.133731412080082e+11,-1.967267189775462e+12,-5.790458255702091e+11,-6.982109773859157e+03,1.099310324320589e+04,-7.778446295358983e+04,-2.659521652188165e+04,-1.642369237916783e+35
3.357777133753654e+07,6.595946136167158e+11,4.137850278032817e+11,-1.970182156042080e+12,-5.800424801074604e+11,-6.989096074075255e+03,1.098872356162882e+04,-7.778332373809676e+04,-2.659488111790740e+04,-1.642369237916783e+35
3.361524652876148e+07,6.593325650404132e+11,4.141967501864733e+11,-1.973097079680706e+12,-5.810391220928230e+11,-6.996079682245078e+03,1.098433946794573e+04,-7.778218795303507e+04,-2.659454664400314e+04,-1.642369237916783e+35
3.365272171998641e+07,6.590702548025444e+11,4.146083081922682e+11,-1.976011960819605e+12,-5.820357515610792e+11,-7.003060595617530e+03,1.097995096374103e+04,-7.778105558289861e+04,-2.659421309631912e+04,-1.642369237916784e+35
3.369019691121134e+07,6.588076830041492e+11,4.150197016554111e+11,-1.978926799586463e+12,-5.830323685468674e+11,-7.010038811442359e+03,1.097555805060080e+04,-7.777992661227468e+04,-2.659388047102669e+04,-1.642369237916783e+35
3.372767210243627e+07,6.585448497463699e+11,4.154309304107060e+11,-1.981841596108391e+12,-5.840289730846831e+11,-7.017014326970153e+03,1.097116073011276e+04,-7.777880102584331e+04,-2.659354876431816e+04,-1.642369237916783e+35
3.376514729366121e+07,6.582817551304523e+11,4.158419942930164e+11,-1.984756350511926e+12,-5.850255652088794e+11,-7.023987139452349e+03,1.096675900386633e+04,-7.777767880837660e+04,-2.659321797240666e+04,-1.642369237916784e+35
3.380262248488614e+07,6.580183992577450e+11,4.162528931372656e+11,-1.987671062923036e+12,-5.860221449536678e+11,-7.030957246141229e+03,1.096235287345260e+04,-7.777655994473799e+04,-2.659288809152597e+04,-1.642369237916784e+35
3.384009767611107e+07,6.577547822296997e+11,4.166636267784362e+11,-1.990585733467125e+12,-5.870187123531191e+11,-7.037924644289921e+03,1.095794234046429e+04,-7.777544441988159e+04,-2.659255911793045e+04,-1.642369237916784e+35
3.387757286733600e+07,6.574909041478708e+11,4.170741950515710e+11,-1.993500362269034e+12,-5.880152674411642e+11,-7.044889331152403e+03,1.095352740649582e+04,-7.777433221885149e+04,-2.659223104789483e+04,-1.642369237916783e+35
3.391504805856094e+07,6.572267651139159e+11,4.174845977917722e+11,-1.996414949453045e+12,-5.890118102515946e+11,-7.051851303983497e+03,1.094910807314328e+04,-7.777322332678111e+04,-2.659190387771411e+04,-1.642369237916784e+35
3.395252324978587e+07,6.569623652295950e+11,4.178948348342020e+11,-1.999329495142885e+12,-5.900083408180635e+11,-7.058810560038881e+03,1.094468434200440e+04,-7.777211772889254e+04,-2.659157760370341e+04,-1.642369237916784e+35
3.398999844101080e+07,6.566977045967714e+11,4.183049060140824e+11,-2.002243999461728e+12,-5.910048591740862e+11,-7.065767096575079e+03,1.094025621467861e+04,-7.777101541049582e+04,-2.659125222219784e+04,-1.642369237916784e+35
3.402747363223574e+07,6.564327833174109e+11,4.187148111666956e+11,-2.005158462532199e+12,-5.920013653530413e+11,-7.072720910849470e+03,1.093582369276697e+04,-7.776991635698837e+04,-2.659092772955236e+04,-1.642369237916784e+35
3.406494882346067e+07,6.561676014935822e+11,4.191245501273835e+11,-2.008072884476380e+12,-5.929978593881708e+11,-7.079672000120282e+03,1.093138677787223e+04,-7.776882055385427e+04,-2.659060412214165e+04,-1.642369237916783e+35
3.410242401468560e+07,6.559021592274565e+11,4.195341227315485e+11,-2.010987265415808e+12,-5.939943413125815e+11,-7.086620361646599e+03,1.092694547159881e+04,-7.776772798666364e+04,-2.659028139635998e+04,-1.642369237916784e+35
3.413989920591053e+07,6.556364566213082e+11,4.199435288146528e+11,-2.013901605471481e+12,-5.949908111592456e+11,-7.093565992688359e+03,1.092249977555277e+04,-7.776663864107204e+04,-2.658995954862109e+04,-1.642369237916784e+35
3.417737439713547e+07,6.553704937775139e+11,4.203527682122189e+11,-2.016815904763861e+12,-5.959872689610007e+11,-7.100508890506356e+03,1.091804969134186e+04,-7.776555250281979e+04,-2.658963857535802e+04,-1.642369237916783e+35
3.421484958836040e+07,6.551042707985530e+11,4.207618407598298e+11,-2.019730163412880e+12,-5.969837147505516e+11,-7.107449052362239e+03,1.091359522057548e+04,-7.776446955773134e+04,-2.658931847302304e+04,-1.642369237916784e+35
3.425232477958533e+07,6.548377877870076e+11,4.211707462931285e+11,-2.022644381537936e+12,-5.979801485604702e+11,-7.114386475518516e+03,1.090913636486469e+04,-7.776338979171471e+04,-2.658899923808745e+04,-1.642369237916784e+35
3.428979997081026e+07,6.545710448455621e+11,4.215794846478187e+11,-2.025558559257903e+12,-5.989765704231968e+11,-7.121321157238553e+03,1.090467312582222e+04,-7.776231319076080e+04,-2.658868086704152e+04,-1.642369237916783e+35
3.432727516203520e+07,6.543040420770038e+11,4.219880556596644e+11,-2.028472696691132e+12,-5.999729803710402e+11,-7.128253094786573e+03,1.090020550506248e+04,-7.776123974094284e+04,-2.658836335639435e+04,-1.642369237916783e+35
3.436475035326013e+07,6.540367795842222e+11,4.223964591644901e+11,-2.031386793955452e+12,-6.009693784361788e+11,-7.135182285427663e+03,1.089573350420152e+04,-7.776016942841574e+04,-2.658804670267369e+04,-1.642369237916783e+35
3.440222554448506e+07,6.537692574702094e+11,4.228046949981812e+11,-2.034300851168176e+12,-6.019657646506616e+11,-7.142108726427769e+03,1.089125712485705e+04,-7.775910223941554e+04,-2.658773090242588e+04,-1.642369237916783e+35
3.443970073571000e+07,6.535014758380598e+11,4.232127629966833e+11,-2.037214868446102e+12,-6.029621390464081e+11,-7.149032415053699e+03,1.088677636864847e+04,-7.775803816025877e+04,-2.658741595221572e+04,-1.642369237916783e+35
3.447717592693493e+07,6.532334347909706e+11,4.236206629960031e+11,-2.040128845905516e+12,-6.039585016552095e+11,-7.155953348573124e+03,1.088229123719681e+04,-7.775697717734189e+04,-2.658710184862629e+04,-1.642369237916783e+35
3.451465111815986e+07,6.529651344322410e+11,4.240283948322079e+11,-2.043042783662197e+12,-6.049548525087292e+11,-7.162871524254579e+03,1.087780173212478e+04,-7.775591927714068e+04,-2.658678858825892e+04,-1.642369237916783e+35
3.455212630938479e+07,6.526965748652727e+11,4.244359583414258e+11,-2.045956681831418e+12,-6.059511916385040e+11,-7.169786939367465e+03,1.087330785505675e+04,-7.775486444620970e+04,-2.658647616773298e+04,-1.642369237916783e+35
3.458960150060973e+07,6.524277561935697e+11,4.248433533598459e+11,-2.048870540527951e+12,-6.069475190759440e+11,-7.176699591182050e+03,1.086880960761874e+04,-7.775381267118169e+04,-2.658616458368582e+04,-1.642369237916783e+35
3.462707669183466e+07,6.521586785207383e+11,4.252505797237184e+11,-2.051784359866065e+12,-6.079438348523335e+11,-7.183609476969465e+03,1.086430699143845e+04,-7.775276393876701e+04,-2.658585383277263e+04,-1.642369237916784e+35
3.466455188305959e+07,6.518893419504869e+11,4.256576372693541e+11,-2.054698139959537e+12,-6.089401389988320e+11,-7.190516594001711e+03,1.085980000814523e+04,-7.775171823575307e+04,-2.658554391166633e+04,-1.642369237916784e+35
3.470202707428452e+07,6.516197465866263e+11,4.260645258331254e+11,-2.057611880921647e+12,-6.099364315464747e+11,-7.197420939551660e+03,1.085528865937007e+04,-7.775067554900379e+04,-2.658523481705743e+04,-1.642369237916783e+35
3.473950226550946e+07,6.513498925330696e+11,4.264712452514655e+11,-2.060525582865185e+12,-6.109327125261730e+11,-7.204322510893050e+03,1.085077294674566e+04,-7.774963586545903e+04,-2.658492654565396e+04,-1.642369237916784e+35
3.477697745673439e+07,6.510797798938315e+11,4.268777953608690e+11,-2.063439245902454e+12,-6.119289819687152e+11,-7.211221305300492e+03,1.084625287190632e+04,-7.774859917213403e+04,-2.658461909418131e+04,-1.642369237916784e+35
3.481445264795932e+07,6.508094087730294e+11,4.272841759978916e+11,-2.066352870145269e+12,-6.129252399047673e+11,-7.218117320049468e+03,1.084172843648803e+04,-7.774756545611889e+04,-2.658431245938214e+04,-1.642369237916784e+35
3.485192783918425e+07,6.505387792748826e+11,4.276903869991506e+11,-2.069266455704967e+12,-6.139214863648737e+11,-7.225010552416332e+03,1.083719964212845e+04,-7.774653470457804e+04,-2.658400663801626e+04,-1.642369237916784e+35
3.488940303040919e+07,6.502678915037123e+11,4.280964282013244e+11,-2.072180002692401e+12,-6.149177213794572e+11,-7.231900999678312e+03,1.083266649046687e+04,-7.774550690474965e+04,-2.658370162686053e+04,-1.642369237916784e+35
3.492687822163412e+07,6.499967455639419e+11,4.285022994411531e+11,-2.075093511217949e+12,-6.159139449788207e+11,-7.238788659113513e+03,1.082812898314425e+04,-7.774448204394519e+04,-2.658339742270872e+04,-1.642369237916784e+35
3.496435341285905e+07,6.497253415600968e+11,4.289080005554383e+11,-2.078006981391516e+12,-6.169101571931469e+11,-7.245673528000911e+03,1.082358712180322e+04,-7.774346010954880e+04,-2.658309402237144e+04,-1.642369237916783e+35
3.500182860408399e+07,6.494536795968042e+11,4.293135313810430e+11,-2.080920413322534e+12,-6.179063580524994e+11,-7.252555603620361e+03,1.081904090808805e+04,-7.774244108901687e+04,-2.658279142267598e+04,-1.642369237916783e+35
3.503930379530892e+07,6.491817597787933e+11,4.297188917548920e+11,-2.083833807119967e+12,-6.189025475868232e+11,-7.259434883252594e+03,1.081449034364467e+04,-7.774142496987744e+04,-2.658248962046626e+04,-1.642369237916783e+35
3.507677898653385e+07,6.489095822108953e+11,4.301240815139719e+11,-2.086747162892312e+12,-6.198987258259456e+11,-7.266311364179222e+03,1.080993543012067e+04,-7.774041173972974e+04,-2.658218861260268e+04,-1.642369237916783e+35
3.511425417775878e+07,6.486371469980430e+11,4.305291004953309e+11,-2.089660480747604e+12,-6.208948927995759e+11,-7.273185043682733e+03,1.080537616916530e+04,-7.773940138624367e+04,-2.658188839596202e+04,-1.642369237916783e+35
3.515172936898372e+07,6.483644542452712e+11,4.309339485360792e+11,-2.092573760793416e+12,-6.218910485373074e+11,-7.280055919046497e+03,1.080081256242946e+04,-7.773839389715929e+04,-2.658158896743734e+04,-1.642369237916783e+35
3.518920456020865e+07,6.480915040577166e+11,4.313386254733886e+11,-2.095487003136863e+12,-6.228871930686167e+11,-7.286923987554766e+03,1.079624461156571e+04,-7.773738926028631e+04,-2.658129032393789e+04,-1.642369237916783e+35
3.522667975143358e+07,6.478182965406173e+11,4.317431311444932e+11,-2.098400207884605e+12,-6.238833264228652e+11,-7.293789246492673e+03,1.079167231822824e+04,-7.773638746350363e+04,-2.658099246238897e+04,-1.642369237916784e+35
3.526415494265851e+07,6.475448317993136e+11,4.321474653866890e+11,-2.101313375142850e+12,-6.248794486292993e+11,-7.300651693146233e+03,1.078709568407295e+04,-7.773538849475884e+04,-2.658069537973186e+04,-1.642369237916783e+35
3.530163013388345e+07,6.472711099392471e+11,4.325516280373341e+11,-2.104226505017354e+12,-6.258755597170510e+11,-7.307511324802346e+03,1.078251471075733e+04,-7.773439234206769e+04,-2.658039907292369e+04,-1.642369237916783e+35
3.533910532510838e+07,6.469971310659611e+11,4.329556189338486e+11,-2.107139597613424e+12,-6.268716597151387e+11,-7.314368138748799e+03,1.077792939994057e+04,-7.773339899351365e+04,-2.658010353893736e+04,-1.642369237916783e+35
